County Name,Most Recent Date,Total Count Confirmed,Total Count Deaths,COVID-19 Positive Patients,ICU COVID-19 Positive Patients
Sonoma,5/2/20,250,3,3,2
Sonoma,5/3/20,254,4,2,1
Sonoma,5/4/20,256,4,3,1
Sonoma,5/5/20,263,4,3,0
Sonoma,5/6/20,269,4,4,1
Sonoma,5/7/20,282,4,2,1
Sonoma,5/8/20,285,4,2,1
Sonoma,5/9/20,288,4,3,2
Sonoma,5/10/20,290,4,5,2
Sonoma,5/11/20,303,5,5,2
Sonoma,5/12/20,308,4,6,4
Sonoma,5/13/20,330,4,5,3
Sonoma,5/14/20,333,4,5,3
Sonoma,5/15/20,349,4,5,3
Sonoma,5/16/20,356,4,5,2
Sonoma,5/17/20,376,4,5,3
Sonoma,5/18/20,387,4,3,2
Sonoma,5/19/20,389,4,4,2
Sonoma,5/20/20,411,4,2,2
Sonoma,5/21/20,427,4,4,3
Sonoma,5/22/20,444,4,5,3
Sonoma,5/23/20,462,4,5,3
Sonoma,5/24/20,485,4,6,3
Sonoma,5/25/20,496,4,5,3
Sonoma,5/26/20,509,4,5,2
Sonoma,5/27/20,521,4,9,3
Sonoma,5/28/20,529,4,8,2
Sonoma,5/29/20,537,4,7,2
Sonoma,5/30/20,551,4,5,2
Stanislaus,4/1/20,29,0,25,10
Stanislaus,4/2/20,40,0,30,11
Stanislaus,4/3/20,48,0,28,12
Stanislaus,4/4/20,51,0,30,12
Stanislaus,4/5/20,51,0,30,14
Stanislaus,4/6/20,72,0,28,12
Stanislaus,4/7/20,83,0,28,13
Stanislaus,4/8/20,86,0,30,11
Stanislaus,4/9/20,93,0,28,11
Stanislaus,4/10/20,101,0,27,11
Stanislaus,4/11/20,119,1,23,8
Stanislaus,4/12/20,117,1,19,8
Stanislaus,4/13/20,132,2,21,9
Stanislaus,4/14/20,136,4,18,9
Stanislaus,4/15/20,174,4,19,7
Stanislaus,4/16/20,185,4,18,6
Stanislaus,4/17/20,201,4,15,7
Stanislaus,4/18/20,216,4,14,5
Stanislaus,4/19/20,221,4,13,5
Stanislaus,4/20/20,228,4,13,5
Stanislaus,4/21/20,235,4,11,4
Stanislaus,4/22/20,247,5,13,5
Stanislaus,4/23/20,254,5,14,6
Stanislaus,4/24/20,273,5,12,6
Stanislaus,4/25/20,276,5,21,5
Stanislaus,4/26/20,294,5,28,7
Stanislaus,4/27/20,316,8,30,8
Stanislaus,4/28/20,330,10,31,7
Stanislaus,4/29/20,374,11,35,4
Stanislaus,4/30/20,378,11,35,3
Stanislaus,5/1/20,384,13,35,2
Stanislaus,5/2/20,388,14,36,1
Stanislaus,5/3/20,411,14,33,1
Stanislaus,5/4/20,422,15,34,2
Stanislaus,5/5/20,430,15,29,3
Stanislaus,5/6/20,434,17,27,2
Stanislaus,5/7/20,466,19,25,1
Stanislaus,5/8/20,487,19,21,3
Stanislaus,5/9/20,491,20,18,3
Stanislaus,5/10/20,498,21,17,1
Stanislaus,5/11/20,507,21,21,2
Stanislaus,5/12/20,515,22,19,1
Stanislaus,5/13/20,521,23,20,2
Stanislaus,5/14/20,533,23,19,2
Stanislaus,5/15/20,540,24,19,3
Stanislaus,5/16/20,546,24,19,1
Stanislaus,5/17/20,566,24,20,1
Stanislaus,5/18/20,572,26,18,1
Stanislaus,5/19/20,582,26,17,3
Stanislaus,5/20/20,584,26,18,3
Stanislaus,5/21/20,602,28,22,3
Stanislaus,5/22/20,616,28,23,3
Stanislaus,5/23/20,625,28,23,6
Stanislaus,5/24/20,634,28,22,6
Stanislaus,5/25/20,651,28,18,6
Stanislaus,5/26/20,663,28,18,7
Stanislaus,5/27/20,675,28,17,6
Stanislaus,5/28/20,684,28,15,6
Stanislaus,5/29/20,698,28,13,7
Stanislaus,5/30/20,712,28,14,9
Sutter,4/1/20,9,1,0,0
Sutter,4/2/20,10,1,0,
Sutter,4/3/20,12,1,0,
Sutter,4/4/20,14,1,0,
Sutter,4/5/20,14,1,0,0
Sutter,4/6/20,14,2,0,
Sutter,4/7/20,16,2,0,
Sutter,4/8/20,17,2,0,
Sutter,4/9/20,17,2,0,0
Sutter,4/10/20,18,2,0,0
Sutter,4/11/20,18,2,0,0
Sutter,4/12/20,18,2,0,0
Sutter,4/13/20,18,2,0,0
Sutter,4/14/20,19,2,0,0
Sutter,4/15/20,19,2,0,0
Sutter,4/16/20,21,2,0,0
Sutter,4/17/20,20,2,0,0
Sutter,4/18/20,21,2,0,0
Sutter,4/19/20,21,2,0,0
Sutter,4/20/20,22,2,0,0
Sutter,4/21/20,22,2,0,0
Sutter,4/22/20,22,2,0,0
Sutter,4/23/20,24,2,0,0
Sutter,4/24/20,24,2,0,0
Sutter,4/25/20,24,2,0,0
Sutter,4/26/20,26,2,0,0
Sutter,4/27/20,26,2,0,0
Sutter,4/28/20,25,2,0,0
Sutter,4/29/20,28,2,0,0
Sutter,4/30/20,28,2,0,0
Sutter,5/1/20,28,2,0,0
Sutter,5/2/20,28,2,0,0
Sutter,5/3/20,28,2,0,0
Sutter,5/4/20,28,2,0,0
Sutter,5/5/20,29,2,0,0
Sutter,5/6/20,29,2,0,0
Sutter,5/7/20,29,2,0,0
Sutter,5/8/20,30,2,0,0
Sutter,5/9/20,31,2,0,0
Sutter,5/10/20,31,2,0,0
Sutter,5/11/20,32,2,0,0
Sutter,5/12/20,33,2,0,0
Sutter,5/13/20,33,2,0,0
Sutter,5/14/20,34,2,0,0
Sutter,5/15/20,35,2,0,0
Sutter,5/16/20,35,2,0,0
Sutter,5/17/20,38,2,0,0
Sutter,5/18/20,38,2,0,0
Sutter,5/19/20,38,2,0,0
Sutter,5/20/20,38,2,0,0
Sutter,5/21/20,38,2,0,0
Sutter,5/22/20,38,2,0,0
Sutter,5/23/20,38,2,0,0
Sutter,5/24/20,38,2,0,0
Sutter,5/25/20,38,2,0,0
Sutter,5/26/20,39,2,0,0
Sutter,5/27/20,40,2,0,0
Sutter,5/28/20,40,2,0,0
Sutter,5/29/20,40,2,0,0
Sutter,5/30/20,40,2,0,0
Tehama,4/1/20,0,0,0,0
Tehama,4/2/20,1,0,0,0
Tehama,4/3/20,1,0,0,0
Tehama,4/4/20,1,0,0,0
Tehama,4/5/20,1,0,0,0
Tehama,4/6/20,1,0,0,0
Tehama,4/7/20,1,0,0,0
Tehama,4/8/20,1,0,0,0
Tehama,4/9/20,1,0,0,0
Tehama,4/10/20,1,0,0,0
Tehama,4/11/20,1,0,0,0
Tehama,4/12/20,1,0,0,0
Tehama,4/13/20,1,0,0,0
Tehama,4/14/20,1,0,0,0
Tehama,4/15/20,1,1,0,0
Tehama,4/16/20,1,1,0,0
Tehama,4/17/20,1,1,0,0
Tehama,4/18/20,1,1,0,0
Tehama,4/19/20,1,1,0,0
Tehama,4/20/20,1,1,0,0
Tehama,4/21/20,1,1,0,0
Tehama,4/22/20,1,1,0,0
Tehama,4/23/20,1,1,0,0
Tehama,4/24/20,1,1,0,0
Tehama,4/25/20,1,1,0,0
Tehama,4/26/20,1,1,0,0
Tehama,4/27/20,1,1,0,0
Tehama,4/28/20,1,1,0,0
Tehama,4/29/20,1,1,0,0
Tehama,4/30/20,1,1,0,0
Tehama,5/1/20,1,1,0,0
Tehama,5/2/20,1,1,0,0
Tehama,5/3/20,1,1,0,0
Tehama,5/4/20,1,1,0,0
Tehama,5/5/20,1,1,0,0
Tehama,5/6/20,1,1,0,0
Tehama,5/7/20,1,1,0,0
Tehama,5/8/20,1,1,0,0
Tehama,5/9/20,1,1,0,0
Tehama,5/10/20,1,1,0,0
Tehama,5/11/20,1,1,0,0
Tehama,5/12/20,1,1,0,0
Tehama,5/13/20,1,1,0,0
Tehama,5/14/20,1,1,0,0
Tehama,5/15/20,1,1,0,0
Tehama,5/16/20,2,1,0,0
Tehama,5/17/20,2,1,0,0
Tehama,5/18/20,2,1,0,0
Tehama,5/19/20,2,1,0,0
Tehama,5/20/20,2,1,0,0
Tehama,5/21/20,2,1,0,0
Tehama,5/22/20,2,1,0,0
Tehama,5/23/20,2,1,0,0
Tehama,5/24/20,2,1,0,0
Tehama,5/25/20,2,1,0,0
Tehama,5/26/20,2,1,0,0
Tehama,5/27/20,3,1,0,0
Tehama,5/28/20,4,1,0,0
Tehama,5/29/20,4,1,0,0
Tehama,5/30/20,4,1,0,0
Trinity,4/1/20,0,0,0,0
Trinity,4/2/20,0,0,0,0
Trinity,4/3/20,0,0,0,0
Trinity,4/4/20,0,0,0,0
Trinity,4/5/20,0,0,0,0
Trinity,4/6/20,0,0,0,0
Trinity,4/7/20,0,0,0,0
Trinity,4/8/20,0,0,0,0
Trinity,4/9/20,0,0,0,0
Trinity,4/10/20,0,0,0,0
Trinity,4/11/20,0,0,0,0
Trinity,4/12/20,0,0,0,0
Trinity,4/13/20,0,0,0,0
Trinity,4/14/20,0,0,0,0
Trinity,4/15/20,0,0,0,0
Trinity,4/16/20,0,0,0,0
Trinity,4/17/20,0,0,0,0
Trinity,4/18/20,0,0,0,0
Trinity,4/19/20,0,0,0,0
Trinity,4/20/20,0,0,0,0
Trinity,4/21/20,0,0,0,0
Trinity,4/22/20,0,0,0,0
Trinity,4/23/20,0,0,0,0
Trinity,4/24/20,0,0,0,0
Trinity,4/25/20,0,0,0,0
Trinity,4/26/20,0,0,0,0
Trinity,4/27/20,0,0,0,0
Trinity,4/28/20,0,0,0,0
Trinity,4/29/20,0,0,0,0
Trinity,4/30/20,0,0,0,0
Trinity,5/1/20,0,0,0,0
Trinity,5/2/20,0,0,0,0
Trinity,5/3/20,0,0,0,0
Trinity,5/4/20,0,0,0,0
Trinity,5/5/20,0,0,0,0
Trinity,5/6/20,0,0,0,0
Trinity,5/7/20,0,0,0,0
Trinity,5/8/20,0,0,0,0
Trinity,5/9/20,1,0,0,0
Trinity,5/10/20,1,0,0,0
Trinity,5/11/20,1,0,0,0
Trinity,5/12/20,1,0,0,0
Trinity,5/13/20,2,0,0,0
Trinity,5/14/20,1,0,0,0
Trinity,5/15/20,1,0,0,0
Trinity,5/16/20,1,0,0,0
Trinity,5/17/20,1,0,0,0
Trinity,5/18/20,1,0,0,0
Trinity,5/19/20,1,0,0,0
Trinity,5/20/20,1,0,0,0
Trinity,5/21/20,1,0,0,0
Trinity,5/22/20,1,0,0,0
Trinity,5/23/20,1,0,0,0
Trinity,5/24/20,1,0,0,0
Trinity,5/25/20,1,0,0,0
Trinity,5/26/20,1,0,0,0
Trinity,5/27/20,1,0,0,0
Trinity,5/28/20,1,0,0,0
Trinity,5/29/20,1,0,0,0
Trinity,5/30/20,1,0,0,0
Tulare,4/1/20,43,1,4,3
Tulare,4/2/20,64,1,4,4
Tulare,4/3/20,73,3,6,5
Tulare,4/4/20,79,4,8,5
Tulare,4/5/20,81,4,4,8
Tulare,4/6/20,126,5,12,8
Tulare,4/7/20,144,5,8,5
Tulare,4/8/20,145,6,7,2
Tulare,4/9/20,147,9,10,5
Tulare,4/10/20,163,11,11,6
Tulare,4/11/20,168,11,12,4
Tulare,4/12/20,166,11,15,6
Tulare,4/13/20,186,13,14,6
Tulare,4/14/20,228,13,15,6
Tulare,4/15/20,289,15,18,7
Tulare,4/16/20,305,17,22,8
Tulare,4/17/20,370,17,23,7
Tulare,4/18/20,385,17,27,9
Tulare,4/19/20,391,17,27,9
Tulare,4/20/20,401,18,27,9
Tulare,4/21/20,410,22,27,9
Tulare,4/22/20,425,25,27,9
Tulare,4/23/20,440,25,30,11
Tulare,4/24/20,459,28,33,11
Tulare,4/25/20,478,32,26,7
Tulare,4/26/20,497,32,26,8
Tulare,4/27/20,535,32,29,7
Tulare,4/28/20,579,35,32,6
Tulare,4/29/20,615,36,30,5
Tulare,4/30/20,637,40,28,5
Tulare,5/1/20,685,40,28,5
Tulare,5/2/20,711,40,28,5
Tulare,5/3/20,736,40,23,6
Tulare,5/4/20,760,40,21,6
Tulare,5/5/20,869,40,23,5
Tulare,5/6/20,963,41,25,5
Tulare,5/7/20,1001,43,11,5
Tulare,5/8/20,1050,44,26,7
Tulare,5/9/20,1083,47,28,9
Tulare,5/10/20,1143,48,27,8
Tulare,5/11/20,1203,50,35,10
Tulare,5/12/20,1261,52,34,11
Tulare,5/13/20,1283,54,40,10
Tulare,5/14/20,1317,54,37,10
Tulare,5/15/20,1356,64,38,9
Tulare,5/16/20,1426,67,40,10
Tulare,5/17/20,1430,67,40,10
Tulare,5/18/20,1491,67,35,9
Tulare,5/19/20,1551,71,37,9
Tulare,5/20/20,1585,73,42,9
Tulare,5/21/20,1606,74,39,8
Tulare,5/22/20,1662,75,38,9
Tulare,5/23/20,1682,75,40,9
Tulare,5/24/20,1684,75,42,10
Tulare,5/25/20,1747,75,40,13
Tulare,5/26/20,1768,79,37,8
Tulare,5/27/20,1817,79,36,10
Tulare,5/28/20,1832,80,37,10
Tulare,5/29/20,1852,84,37,11
Tulare,5/30/20,1879,84,37,12
Tuolumne,4/1/20,1,0,0,0
Tuolumne,4/2/20,1,0,0,0
Tuolumne,4/3/20,1,0,0,0
Tuolumne,4/4/20,1,0,0,0
Tuolumne,4/5/20,1,0,0,0
Tuolumne,4/6/20,1,0,0,0
Tuolumne,4/7/20,1,0,0,0
Tuolumne,4/8/20,0,0,0,0
Tuolumne,4/9/20,0,0,0,0
Tuolumne,4/10/20,0,0,0,0
Tuolumne,4/11/20,0,0,0,0
Tuolumne,4/12/20,0,0,0,0
Tuolumne,4/13/20,0,0,0,0
Tuolumne,4/14/20,0,0,0,0
Tuolumne,4/15/20,1,0,0,0
Tuolumne,4/16/20,1,0,0,0
Tuolumne,4/17/20,2,0,0,0
Tuolumne,4/18/20,2,0,0,0
Tuolumne,4/19/20,2,0,0,0
Tuolumne,4/20/20,2,0,0,0
Tuolumne,4/21/20,2,0,0,0
Tuolumne,4/22/20,2,0,0,0
Tuolumne,4/23/20,2,0,0,0
Tuolumne,4/24/20,2,0,0,0
Tuolumne,4/25/20,2,0,0,0
Tuolumne,4/26/20,3,0,0,0
Tuolumne,4/27/20,3,0,0,0
Tuolumne,4/28/20,4,0,0,0
Tuolumne,4/29/20,4,0,0,0
Tuolumne,4/30/20,3,0,0,0
Tuolumne,5/1/20,3,0,0,0
Tuolumne,5/2/20,3,0,0,0
Tuolumne,5/3/20,3,0,0,0
Tuolumne,5/4/20,3,0,0,0
Tuolumne,5/5/20,2,0,0,0
Tuolumne,5/6/20,2,0,0,0
Tuolumne,5/7/20,2,0,0,0
Tuolumne,5/8/20,2,0,0,0
Tuolumne,5/9/20,2,0,0,0
Tuolumne,5/10/20,2,0,0,0
Tuolumne,5/11/20,2,0,0,0
Tuolumne,5/12/20,2,0,0,0
Tuolumne,5/13/20,2,0,0,0
Tuolumne,5/14/20,2,0,0,0
Tuolumne,5/15/20,2,0,0,0
Tuolumne,5/16/20,2,0,0,0
Tuolumne,5/17/20,2,0,0,0
Tuolumne,5/18/20,2,0,0,0
Tuolumne,5/19/20,2,0,0,0
Tuolumne,5/20/20,2,0,0,0
Tuolumne,5/21/20,2,0,0,0
Tuolumne,5/22/20,2,0,0,0
Tuolumne,5/23/20,2,0,0,0
Tuolumne,5/24/20,2,0,0,0
Tuolumne,5/25/20,2,0,0,0
Tuolumne,5/26/20,2,0,0,0
Tuolumne,5/27/20,4,0,0,0
Tuolumne,5/28/20,4,0,0,0
Tuolumne,5/29/20,4,0,0,0
Tuolumne,5/30/20,4,0,0,0
Unassigned,4/1/20,50,1,,
Unassigned,4/2/20,49,1,,
Unassigned,4/3/20,54,1,,
Unassigned,4/4/20,52,1,,
Unassigned,4/5/20,52,1,,
Unassigned,4/6/20,53,2,,
Unassigned,4/7/20,53,2,,
Unassigned,4/8/20,55,2,,
Unassigned,4/9/20,53,2,0,0
Unassigned,4/10/20,2,0,0,0
Unassigned,4/11/20,2,0,0,0
Unassigned,4/12/20,2,0,0,0
Unassigned,4/13/20,2,0,0,0
Unassigned,4/14/20,2,0,0,0
Unassigned,4/15/20,2,0,0,0
Unassigned,4/16/20,4,0,0,0
Unassigned,4/17/20,2,0,0,0
Unassigned,4/18/20,3,0,0,0
Unassigned,4/19/20,1,0,0,0
Unassigned,4/20/20,2,0,0,0
Unassigned,4/21/20,2,0,0,0
Unassigned,4/22/20,3,0,0,0
Unassigned,4/23/20,3,0,0,0
Unassigned,4/24/20,2,0,0,0
Unassigned,4/25/20,3,0,0,0
Unassigned,4/26/20,3,0,0,0
Unassigned,4/27/20,3,0,0,0
Unassigned,4/28/20,2,0,0,0
Unassigned,4/29/20,2,0,0,0
Unassigned,4/30/20,3,0,0,0
Unassigned,5/1/20,4,0,0,0
Unassigned,5/2/20,2,0,0,0
Unassigned,5/3/20,3,0,0,0
Unassigned,5/4/20,3,0,0,0
Unassigned,5/5/20,2,0,0,0
Unassigned,5/6/20,2,0,0,0
Unassigned,5/7/20,2,0,0,0
Unassigned,5/8/20,2,0,0,0
Unassigned,5/9/20,3,0,0,0
Unassigned,5/10/20,2,0,0,0
Unassigned,5/11/20,3,0,0,0
Unassigned,5/12/20,4,0,0,0
Unassigned,5/13/20,2,0,0,0
Unassigned,5/14/20,2,0,0,0
Unassigned,5/15/20,3,0,0,0
Unassigned,5/16/20,4,0,0,0
Unassigned,5/17/20,3,0,0,0
Unassigned,5/18/20,3,0,0,0
Unassigned,5/19/20,6,0,0,0
Unassigned,5/20/20,3,0,0,0
Unassigned,5/21/20,2,0,0,0
Unassigned,5/22/20,3,0,0,0
Unassigned,5/23/20,2,0,0,0
Unassigned,5/24/20,2,0,0,0
Unassigned,5/25/20,2,0,0,0
Unassigned,5/26/20,2,0,0,0
Unassigned,5/27/20,2,0,0,0
Unassigned,5/28/20,3,0,0,0
Unassigned,5/29/20,5,0,0,0
Unassigned,5/30/20,3,0,0,0
Ventura,4/1/20,154,5,22,5
Ventura,4/2/20,178,5,27,7
Ventura,4/3/20,186,6,22,6
Ventura,4/4/20,194,6,21,7
Ventura,4/5/20,196,6,21,7
Ventura,4/6/20,234,6,22,9
Ventura,4/7/20,247,6,22,9
Ventura,4/8/20,263,7,18,9
Ventura,4/9/20,273,9,18,8
Ventura,4/10/20,290,9,19,8
Ventura,4/11/20,304,9,22,9
Ventura,4/12/20,306,9,21,8
Ventura,4/13/20,311,9,21,9
Ventura,4/14/20,328,10,24,9
Ventura,4/15/20,365,13,25,8
Ventura,4/16/20,384,13,24,7
Ventura,4/17/20,398,13,23,8
Ventura,4/18/20,416,13,25,9
Ventura,4/19/20,418,13,26,9
Ventura,4/20/20,426,13,29,8
Ventura,4/21/20,455,13,28,9
Ventura,4/22/20,465,14,27,8
Ventura,4/23/20,479,16,25,10
Ventura,4/24/20,489,16,24,6
Ventura,4/25/20,494,16,27,6
Ventura,4/26/20,509,17,27,6
Ventura,4/27/20,513,17,28,6
Ventura,4/28/20,517,17,31,11
Ventura,4/29/20,530,18,31,10
Ventura,4/30/20,547,18,33,10
Ventura,5/1/20,556,18,29,10
Ventura,5/2/20,564,19,26,10
Ventura,5/3/20,583,19,29,8
Ventura,5/4/20,590,19,26,9
Ventura,5/5/20,607,19,24,9
Ventura,5/6/20,619,19,28,11
Ventura,5/7/20,647,19,33,13
Ventura,5/8/20,665,19,33,13
Ventura,5/9/20,679,19,33,13
Ventura,5/10/20,690,19,28,12
Ventura,5/11/20,698,19,31,12
Ventura,5/12/20,718,19,26,13
Ventura,5/13/20,742,24,25,13
Ventura,5/14/20,760,25,28,16
Ventura,5/15/20,789,25,27,14
Ventura,5/16/20,813,25,27,13
Ventura,5/17/20,838,25,31,11
Ventura,5/18/20,850,27,33,15
Ventura,5/19/20,861,28,33,12
Ventura,5/20/20,879,28,36,12
Ventura,5/21/20,907,29,30,12
Ventura,5/22/20,937,30,29,12
Ventura,5/23/20,961,30,29,11
Ventura,5/24/20,982,30,32,13
Ventura,5/25/20,1020,30,33,10
Ventura,5/26/20,1033,30,34,11
Ventura,5/27/20,1065,32,28,10
Ventura,5/28/20,1083,32,28,10
Ventura,5/29/20,1093,32,31,10
Ventura,5/30/20,1116,33,26,11
Yolo,4/1/20,22,1,3,1
Yolo,4/2/20,29,1,3,2
Yolo,4/3/20,33,1,2,3
Yolo,4/4/20,40,2,4,3
Yolo,4/5/20,37,2,3,3
Yolo,4/6/20,43,1,4,3
Yolo,4/7/20,51,2,2,2
Yolo,4/8/20,56,3,2,1
Yolo,4/9/20,59,3,2,1
Yolo,4/10/20,62,2,3,1
Yolo,4/11/20,67,2,3,1
Yolo,4/12/20,67,2,4,2
Yolo,4/13/20,81,2,4,2
Yolo,4/14/20,81,4,3,2
Yolo,4/15/20,93,7,2,2
Yolo,4/16/20,98,7,2,1
Yolo,4/17/20,117,8,4,1
Yolo,4/18/20,118,8,4,1
Yolo,4/19/20,120,8,6,0
Yolo,4/20/20,125,10,5,0
Yolo,4/21/20,143,10,5,1
Yolo,4/22/20,147,12,4,1
Yolo,4/23/20,151,12,4,1
Yolo,4/24/20,155,13,4,1
Yolo,4/25/20,157,13,5,1
Yolo,4/26/20,158,13,1,1
Yolo,4/27/20,160,15,0,0
Yolo,4/28/20,160,15,0,0
Yolo,4/29/20,161,15,0,0
Yolo,4/30/20,164,16,0,0
Yolo,5/1/20,165,18,0,0
Yolo,5/2/20,169,18,0,0
Yolo,5/3/20,171,18,0,1
Yolo,5/4/20,171,18,0,1
Yolo,5/5/20,171,18,0,0
Yolo,5/6/20,172,18,0,0
Yolo,5/7/20,172,18,0,0
Yolo,5/8/20,172,18,0,0
Yolo,5/9/20,172,18,0,1
Yolo,5/10/20,173,18,0,1
Yolo,5/11/20,174,20,0,0
Yolo,5/12/20,176,20,0,0
Yolo,5/13/20,178,22,0,0
Yolo,5/14/20,180,22,0,0
Yolo,5/15/20,182,22,0,0
Yolo,5/16/20,181,22,0,0
Yolo,5/17/20,182,22,0,1
Yolo,5/18/20,183,22,0,0
Yolo,5/19/20,183,22,0,0
Yolo,5/20/20,184,22,0,0
Yolo,5/21/20,185,22,0,0
Yolo,5/22/20,187,22,0,0
Yolo,5/23/20,188,22,0,1
Yolo,5/24/20,192,22,0,0
Yolo,5/25/20,197,22,1,0
Yolo,5/26/20,198,22,1,0
Yolo,5/27/20,204,22,0,0
Yolo,5/28/20,206,23,0,0
Yolo,5/29/20,211,24,0,0
Yolo,5/30/20,210,24,0,0
Yuba,4/1/20,5,0,2,2
Yuba,4/2/20,5,0,2,2
Yuba,4/3/20,6,0,2,2
Yuba,4/4/20,7,0,2,2
Yuba,4/5/20,7,0,1,1
Yuba,4/6/20,8,0,1,1
Yuba,4/7/20,10,0,2,1
Yuba,4/8/20,10,0,2,1
Yuba,4/9/20,13,0,3,2
Yuba,4/10/20,13,1,2,1
Yuba,4/11/20,13,1,2,2
Yuba,4/12/20,13,1,1,1
Yuba,4/13/20,13,1,1,0
Yuba,4/14/20,14,1,1,0
Yuba,4/15/20,15,1,0,0
Yuba,4/16/20,14,1,0,0
Yuba,4/17/20,14,1,0,0
Yuba,4/18/20,14,1,0,0
Yuba,4/19/20,15,1,0,0
Yuba,4/20/20,15,1,0,0
Yuba,4/21/20,15,1,0,0
Yuba,4/22/20,15,1,0,0
Yuba,4/23/20,15,1,0,0
Yuba,4/24/20,15,1,0,0
Yuba,4/25/20,15,1,0,0
Yuba,4/26/20,15,1,0,0
Yuba,4/27/20,15,1,0,0
Yuba,4/28/20,15,1,0,0
Yuba,4/29/20,15,1,0,0
Yuba,4/30/20,15,1,0,0
Yuba,5/1/20,16,1,0,0
Yuba,5/2/20,16,1,0,0
Yuba,5/3/20,16,1,0,0
Yuba,5/4/20,16,1,0,0
Yuba,5/5/20,15,1,0,0
Yuba,5/6/20,15,1,0,0
Yuba,5/7/20,16,1,0,0
Yuba,5/8/20,16,1,0,0
Yuba,5/9/20,17,1,0,0
Yuba,5/10/20,17,1,0,0
Yuba,5/11/20,18,1,0,0
Yuba,5/12/20,19,1,0,0
Yuba,5/13/20,19,1,0,0
Yuba,5/14/20,21,1,0,0
Yuba,5/15/20,21,1,0,0
Yuba,5/16/20,21,1,0,0
Yuba,5/17/20,21,1,1,0
Yuba,5/18/20,23,1,1,0
Yuba,5/19/20,23,1,1,0
Yuba,5/20/20,23,1,1,0
Yuba,5/21/20,24,1,1,0
Yuba,5/22/20,24,1,1,0
Yuba,5/23/20,24,1,1,0
Yuba,5/24/20,24,1,1,0
Yuba,5/25/20,24,1,1,0
Yuba,5/26/20,24,1,1,0
Yuba,5/27/20,24,1,1,0
Yuba,5/28/20,24,1,1,0
Yuba,5/29/20,25,1,1,0
Yuba,5/30/20,25,1,1,0